b'id',b'created_at',b'retweet_count',b'text',Sentiment,ProbPos,ProbNeg,StockDate
626451300734136320,2015-07-29 17:56:43,1,"b'Although prices are getting a bit of a bounce today, it has been a month to forget for commodities. https://t.co/6OFjHl7Kq4'",pos,0.6368,0.3632,2015-07-30
626408441268076544,2015-07-29 15:06:25,2,"b'RT @Bespoke_Weather: Our latest blog on what past strengthening El Ninos offered the US in August: ""History Repeats Itself"" https://t.co/5d\xe2\x80\xa6'",neg,0.4591,0.5409,2015-07-30
626365645375057920,2015-07-29 12:16:21,2,b'Counting at least six downgrades of $YELP this morning after 20% overnight decline; five of them from buy (or buy equivalent) rating.',neg,0.0016,0.9984,2015-07-30
626137162015207426,2015-07-28 21:08:27,2,b'Recent losers were winners for a day: https://t.co/ABvJS0m6tf  $SPY $$',pos,0.6341,0.3659,2015-07-29
626131416057806849,2015-07-28 20:45:37,3,"b""Yelp is a case study on why it isn't always a good idea to buy a stock because the company is looking for a buyer. $YELP""",neg,0.0098,0.9902,2015-07-29
626115103411277824,2015-07-28 19:40:47,3,"b""Nat gas had a volatile day.  @bespokeweather's note earlier was spot on.  Here's a round-up of the day: https://t.co/iDyoxOfUsN""",pos,0.9266,0.0734,2015-07-29
626112274260865025,2015-07-28 19:29:33,8,b'200-day moving average held for the S&amp;P 500 so far: http://t.co/fPXXHQjAcp',neg,0.0388,0.9612,2015-07-29
626107414064934912,2015-07-28 19:10:14,3,"b""Check out Bespoke's George Pearkes on @BloombergTV with @TheStalwart today during the 4 PM ET hour.""",neg,0.3911,0.6089,2015-07-29
626103572044861443,2015-07-28 18:54:58,1,b'https://t.co/56jLX5KhEv',pos,0.5374,0.4626,2015-07-29
626103521377689600,2015-07-28 18:54:46,1,b'Can pull up all historical econ releases and sort/filter right online with a Bespoke Institutional membership.  Great tool for traders...',pos,0.9937,0.0063,2015-07-29
626103243203059712,2015-07-28 18:53:40,4,"b""Here's a look at bigger misses in Consumer Confidence than today's since '99 from our Econ Indicator Database: http://t.co/3pC8xTBJtX""",neg,0.1002,0.8998,2015-07-29
626078361308266496,2015-07-28 17:14:47,1,b'Bespoke Consumer Pulse proving its value once again today. @BespokeIntel  https://t.co/fHYXjrSOsF',pos,0.6252,0.3748,2015-07-29
626070312044613633,2015-07-28 16:42:48,3,"b""Tesla ($TSLA) up $10, has gained back all but $2 of yesterday's 4.67% decline.""",neg,0.3874,0.6126,2015-07-29
626044481729638400,2015-07-28 15:00:10,1,b'Have a look at our latest blog post over at http://t.co/qtpiHIcRMH @bespoke_weather. https://t.co/uztvFsTSAr',neg,0.288,0.712,2015-07-29
626036925514805248,2015-07-28 14:30:08,7,b'From Consumer Confidence report: Percentage of consumers expecting higher stock prices dropped to lowest level (32.4%) since last October.',neg,0.4532,0.5468,2015-07-29
626031184989003776,2015-07-28 14:07:20,28,"b""Since 1999, there have only been seven bigger misses in Consumer Confidence relative to expectations. Here's a list. http://t.co/2RRDZxSkFt""",neg,0.0603,0.9397,2015-07-29
626030905702883328,2015-07-28 14:06:13,3,"b""From our Economic Indicator Database, today's miss in Consumer Confidence was the biggest relative to consensus since June 2010.""",pos,0.7717,0.2283,2015-07-29
626029540301799425,2015-07-28 14:00:48,2,b'Amgen ($AMGN) up from $150 to $172 since July 9th.  Stock is flying.',neg,0.277,0.723,2015-07-29
626026731737075712,2015-07-28 13:49:38,3,b'Sellers stepping in big here hitting growth names.',pos,0.6506,0.3494,2015-07-29
626020783517749249,2015-07-28 13:26:00,2,b'RT @Bespoke_Weather: Heard this one before?  Natural gas prices sit up 1% on little volume in early trading with half an hour to go until p\xe2\x80\xa6',neg,0.0146,0.9854,2015-07-29
625758461784162304,2015-07-27 20:03:37,2,"b'Note that these were typed in responses, not selected from a list.  Makes it even more impressive for $AMZN. https://t.co/Din88ipN0Q'",neg,0.0178,0.9822,2015-07-28
625758132514463745,2015-07-27 20:02:19,1,b'$EBAY is the only competitor you can make out!  (visit http://t.co/5InQixe8CH if you have interest in purchasing) https://t.co/Din88ipN0Q',neg,0.4077,0.5923,2015-07-28
625755519198851072,2015-07-27 19:51:56,8,b'Avg small cap stock is more than 20% below its 52-week high.  See our in-depth report with a free Premium trial: https://t.co/o2kffy2AaX',pos,0.97,0.03,2015-07-28
625728283573944325,2015-07-27 18:03:42,3,"b'RT @Bespoke_Weather: Our new blog on the latest huge switch in the GFS weather model: ""Great For Switching (GFS)"" https://t.co/NRnlGZMTCp $\xe2\x80\xa6'",pos,0.966,0.034,2015-07-28
625727171231907840,2015-07-27 17:59:17,3,b'High Yield ETF now trading within 18 cents (0.2%) of a closing 52-week low. $HYG',pos,0.5282,0.4718,2015-07-28
625710055963381760,2015-07-27 16:51:17,2,b'RT @Bespoke_Weather: Just released our Detailed Weekly Report on nat gas and weather expectations in next 3 weeks. View with free trial: ht\xe2\x80\xa6',pos,0.515,0.485,2015-07-28
625708098720804864,2015-07-27 16:43:30,2,"b""Although it was weaker than expected, today's Dallas Fed report showed nearly across the board improvement. https://t.co/QB2GHWBlnI""",pos,0.6012,0.3988,2015-07-28
625697424808525824,2015-07-27 16:01:05,1,"b""Here's a look at every price and volume chart in the S&amp;P 500 Energy and Materials sectors: https://t.co/hmp48kdMVN  $XLE $XLB""",pos,0.7827,0.2173,2015-07-28
625695698655268865,2015-07-27 15:54:14,22,b'RT @fxmacro: - CHINA SECURITIES REGULATOR SAYS INVESTIGATING CLUES OF MALICIOUS SHORTING OF STOCKS; THOSE FOUND GUILTY WILL BE DEALT WITH S\xe2\x80\xa6',neg,0.0037,0.9963,2015-07-28
625670565853044736,2015-07-27 14:14:21,4,b'Does the Dow bounce here or break down farther?  https://t.co/QZqSCqO5ck  $DIA',neg,0.0287,0.9713,2015-07-28
625666960148332544,2015-07-27 14:00:02,2,"b""RT @codytrades: I don't recommend paid services easily but... For a very specific (&amp; profitable) niche, @Bespoke_Weather is amazing so far.""",neg,0.0553,0.9447,2015-07-28
625664932269412352,2015-07-27 13:51:58,3,b'Drudge Headline Indicator: https://t.co/KOKtwXuYcO',pos,0.5374,0.4626,2015-07-28
625652768380952580,2015-07-27 13:03:38,8,"b""China's Shanghai Composite is up 6.23% since July 8th.  Wouldn't think it given the headlines this morning.""",pos,0.5209,0.4791,2015-07-28
625652287919259648,2015-07-27 13:01:44,5,"b'RT @Bespoke_Weather: Volume spikes in the natural gas market as we flip green on the day, now sitting up .2% ahead of the pit open. $UGAZ $\xe2\x80\xa6'",neg,0.0351,0.9649,2015-07-28
625650539032936448,2015-07-27 12:54:47,0,b'The @nytimes picked up on our coverage of the frustratingly range bound market in 2015. http://t.co/VIZ4SJrFQS',pos,0.8621,0.1379,2015-07-28
624674588769841152,2015-07-24 20:16:42,3,b'The earnings beat rate for U.S. stocks so far this season sits at 65.6%. See how this compares to past seasons here: https://t.co/T7ttzblUrk',pos,0.6032,0.3968,2015-07-25
624668489559769088,2015-07-24 19:52:28,22,"b""Sure doesn't feel like a week where half of all S&amp;P 500 sectors hit 52-week highs. $XLY $XLP $XLF $XLV $XLK http://t.co/V8ycoOb8mQ""",neg,0.0056,0.9944,2015-07-25
624661722947821568,2015-07-24 19:25:35,20,b'More than half (59%) of the stocks in the S&amp;P 500 Energy sector hit 52-week lows this week. $XLE',neg,0.1112,0.8888,2015-07-25
624654138765385729,2015-07-24 18:55:26,1,b'Check out the new http://t.co/Heirfd5SQt page to see everything Bespoke is up to these days.',pos,0.6645,0.3355,2015-07-25
624653509145817088,2015-07-24 18:52:56,12,b'More stocks in the S&amp;P 500 are now down 10%+ YTD (142) than up 10%+ (118). $SPY',neg,0.3194,0.6806,2015-07-25
624652463191257088,2015-07-24 18:48:47,4,b'Remember when Biogen was a market leader? Now 5% from a 52-week low. $BIIB',neg,0.3303,0.6697,2015-07-25
624649643574607872,2015-07-24 18:37:35,1,b'And there goes the Consumer Discretionary sector into the red for the day. Down 1.8% from its morning high. $XLY',neg,0.0458,0.9542,2015-07-25
624644577564196865,2015-07-24 18:17:27,3,b'Not a very attractive looking reversal in the Consumer Discretionary sector this afternoon. $XLY http://t.co/pXeqTVmRBz',pos,0.9363,0.0637,2015-07-25
624636842235817984,2015-07-24 17:46:43,3,b'$AMZN showing an afternoon fade.  Up only $55 now.',pos,0.7039,0.2961,2015-07-25
624612926230392832,2015-07-24 16:11:41,3,b'The Internet Group is turning into the haves and the have nots: https://t.co/sxN5pK5I6e  $AMZN $GOOGL $PCLN $NFLX $FB $TWTR $GRPN $Z $$',neg,0.3667,0.6333,2015-07-25
624610154672058371,2015-07-24 16:00:40,6,b'18 of the 30 largest country ETFs are back to oversold territory: https://t.co/PG310bO1H0  $SPY $EWG $EWI $EWZ $EZA $PIN $FXI $$',neg,0.1306,0.8694,2015-07-25
624607343880224768,2015-07-24 15:49:30,4,"b'Still 5 months left in year, but number of times S&amp;P 500 has crossed its 50-DMA in 2015 is already near a record.  https://t.co/2MECZx1ZNa'",neg,0.1236,0.8764,2015-07-25
624601463113658372,2015-07-24 15:26:07,1,b'Notable given their earnings reports and price reactions this quarter. https://t.co/rb34t5GPd7',pos,0.9954,0.0046,2015-07-25
624591354522238976,2015-07-24 14:45:57,6,b'Five of the ten largest companies in the S&amp;P 500 are 40 years old or younger. Three are 21 or younger. $MSFT $AAPL $AMZN $GOOGL $FB',pos,0.5373,0.4627,2015-07-25
624589437725474816,2015-07-24 14:38:20,2,"b""Equities aren't the only things going sideways lately: https://t.co/Qcqhdc6ogY""",neg,0.0608,0.9392,2015-07-25
624589288806686721,2015-07-24 14:37:45,5,b'Google ($GOOGL) down 6.75% (about $48/share) from its high on Wednesday.',neg,0.3741,0.6259,2015-07-25
624588869103656960,2015-07-24 14:36:05,4,b'S&amp;P 500 broke hard below its 50-day again this morning.  Dow solidly below its 200-DMA.',neg,0.0055,0.9945,2015-07-25
624581836103004160,2015-07-24 14:08:08,5,"b""Today's miss in New Home Sales versus expectations (-68K) was the biggest miss since last July's report (-69K).""",pos,0.99,0.01,2015-07-25
624576814493663232,2015-07-24 13:48:11,4,b'Looking to trade weather/nat.gas trends?  This @bespoke_weather glossary will get you started: https://t.co/MDQGTTdvi6',neg,0.2367,0.7633,2015-07-25
624576485303697408,2015-07-24 13:46:52,1,b'Big overnight news in weather trends impacting nat gas prices.  Sign up for a 10-day BWS trial for more info: https://t.co/vNftqlq3Hh',pos,0.8186,0.1814,2015-07-25
624576170349207552,2015-07-24 13:45:37,5,b'Cyber security stock Palo Alto ($PANW) just ticked over $200.  First crossed $100 last September.',neg,0.2842,0.7158,2015-07-25
624566242607779841,2015-07-24 13:06:10,9,"b""+21% gap at the open is Amazon's ($AMZN) biggest gap up on earnings since July 2007: https://t.co/56jLX5KhEv http://t.co/aOdkNkXt6A""",pos,0.981,0.019,2015-07-25
624565948436099072,2015-07-24 13:05:00,7,b'Amazon ($AMZN) set to have its third biggest gap up (+21%) on earnings in our https://t.co/X11bH6yMQa http://t.co/H9NSQ9ZMuA',pos,0.5232,0.4768,2015-07-25
624565121118007296,2015-07-24 13:01:43,2,b'RT @Bespoke_Weather: This morning we are seeing strong short-term support in the August and September natural gas contracts at the $2.78 le\xe2\x80\xa6',neg,0.4535,0.5465,2015-07-25
624320361018998784,2015-07-23 20:49:08,6,b'Amazon and Facebook are now neck and neck in the market cap race. $AMZN $FB',pos,0.8392,0.1608,2015-07-24
624310703352975360,2015-07-23 20:10:45,7,b'Looks like Amazon turned on the profit switch. $AMZN',neg,0.0964,0.9036,2015-07-24
624300825314226177,2015-07-23 19:31:30,5,"b'RT @Bespoke_Weather: Natural gas closed down almost 3% today.  Here\'s why: ""Cold GEFS Leads Nat Gas Decline"" http://t.co/acKI66wDAr $UGAZ $\xe2\x80\xa6'",neg,0.018,0.982,2015-07-24
624296302550106113,2015-07-23 19:13:32,1,"b'Have had a couple strong sell program trades this afternoon.  TIKX hit -417 just before 2:40 PM ET, the biggest sell program since July 8th.'",pos,0.7247,0.2753,2015-07-24
624247161035882496,2015-07-23 15:58:15,2,b'Not a buyer in sight since about 10:40 AM ET.',pos,0.8291,0.1709,2015-07-24
624246946090381312,2015-07-23 15:57:24,1,"b""Dow now down 2% from Monday's highs, back to oversold.  Red for the year, yet again.  $DIA""",pos,0.5573,0.4427,2015-07-24
624246577260007425,2015-07-23 15:55:56,5,b'Not a very pretty intraday chart of the Nasdaq: https://t.co/ExErR7MJNJ http://t.co/2GukQamCTy',pos,0.8256,0.1744,2015-07-24
624228635935928321,2015-07-23 14:44:39,2,"b'RT @Bespoke_Weather: Huge volume first 5 mins after EIA data release, as we saw almost 20K August nat gas contracts traded. Large even for \xe2\x80\xa6'",neg,0.0483,0.9517,2015-07-24
624225075701653505,2015-07-23 14:30:30,5,b'RT @Bespoke_Weather: NAT GAS EIA DATA MISS: 61 bcf injected into storage vs BWS estimate of 70 bcf and market expectations of 67-73 bcf. $U\xe2\x80\xa6',pos,0.9296,0.0704,2015-07-24
624217092875792384,2015-07-23 13:58:46,1,"b""If +18% holds, this will be SanDisk's ($SNDK) best earnings reaction day since its Oct. '05 report: http://t.co/2TrensltxZ""",pos,0.9887,0.0113,2015-07-24
624216927217561600,2015-07-23 13:58:07,1,b'SanDisk ($SNDK) finally up on earnings.  Had fallen on its last 4 earnings reaction days: http://t.co/m30qiNVCKV',pos,0.5833,0.4167,2015-07-24
624186131995840512,2015-07-23 11:55:45,5,"b'For individual investors, the last 16 weeks have been a record period of indecisiveness. https://t.co/MkohctSOM2'",neg,0.4717,0.5283,2015-07-24
623965615494164480,2015-07-22 21:19:30,1,b'Two ways to invest with Bespoke: https://t.co/JeEcVcme14',pos,0.9658,0.0342,2015-07-23
623935637083811840,2015-07-22 19:20:22,1,b'Check out these charts that highlight sector relative strength by market cap. https://t.co/Rmgo3QtsFt',pos,0.8993,0.1007,2015-07-23
623878122946080768,2015-07-22 15:31:50,1,b'Nat gas has been having fits and starts while running in place. https://t.co/Ti11AxEbtK',neg,0.3666,0.6334,2015-07-23
623852485803909120,2015-07-22 13:49:57,1,"b'RT @Bespoke_Weather: August contract WTI crude hits its lows of the day down over 2%.  Natural gas prices still up slightly, around 1 cent.\xe2\x80\xa6'",neg,0.1096,0.8904,2015-07-23
623851055504326657,2015-07-22 13:44:16,1,b'3x gold miners ETF ($NUGT)...yeah: https://t.co/Edgff3BwdZ',pos,0.5378,0.4622,2015-07-23
623842857405804549,2015-07-22 13:11:42,6,b'Remember when Apple ($AAPL) was trading at this same level 8 trading days ago?',pos,0.8231,0.1769,2015-07-23
623841457175138304,2015-07-22 13:06:08,8,b'#stockmarket: where selling 47.5 million of something costs you $52 billion in market cap.',neg,0.2755,0.7245,2015-07-23
623602988637143040,2015-07-21 21:18:33,28,"b'Chipotle ($CMG) now up after hours following clarification that guidance was ""ex-carnitas"".  What\'s $AAPL\'s guidance ex-carnitas?'",neg,0.0097,0.9903,2015-07-22
623600953577631744,2015-07-21 21:10:27,11,b'$QQQs down $1.30 after hours following $AAPL and $MSFT earnings drops.',neg,0.1111,0.8889,2015-07-22
623597570477178880,2015-07-21 20:57:01,1,b'We have three databases currently available to Bespoke Institutional subscribers.  Try them out for free: https://t.co/56jLX5KhEv',pos,0.7871,0.2129,2015-07-22
623597182873116672,2015-07-21 20:55:28,1,b'Can quickly see how stocks trade after big gaps down on earnings like $AAPL using our Online Earnings Database: http://t.co/0ooDmUoW53',pos,0.8368,0.1632,2015-07-22
623595825315364864,2015-07-21 20:50:05,1,b'$NFLX and $AAPL domestic and international surveys available as well... https://t.co/c9AzO0OeU7',pos,0.9809,0.0191,2015-07-22
623593844102287361,2015-07-21 20:42:12,0,"b""Our survey data @bespokeintel has been spot on with $NFLX and $AAPL.  New $FB survey just out too.  From Barron's: http://t.co/W9Zw43Bv0X""",pos,0.9994,0.0006,2015-07-22
623592047732215808,2015-07-21 20:35:04,14,"b'Apple revenues in its Other category, which includes Apple Watch, increased by less than $900 million. $AAPL'",pos,0.8075,0.1925,2015-07-22
623591680495779840,2015-07-21 20:33:37,8,b'Apple ($AAPL) down 8.5% would be its biggest gap down since its January 2013 report.  From our Earnings Database: http://t.co/iTeCA6UGvQ',neg,0.0529,0.9471,2015-07-22
623586133818122240,2015-07-21 20:11:34,7,b'Chipotle ($CMG) down $50 after hours on earnings...',neg,0.1578,0.8422,2015-07-22
623526250473213952,2015-07-21 16:13:37,0,b'@MarketFried thanks for the heads up.',pos,0.7168,0.2832,2015-07-22
623521193090531328,2015-07-21 15:53:31,1,b'Good read on El Nino and its impact on temps and nat gas prices heading into August:  https://t.co/u31nwB068u',pos,0.6395,0.3605,2015-07-22
623498994220703744,2015-07-21 14:25:18,2,"b""Mega caps underperforming small caps today, reversing a trend of outperformance we'd seen over the last few weeks.""",neg,0.2125,0.7875,2015-07-22
623493908429996032,2015-07-21 14:05:06,3,b'Tesla ($TSLA) giving up a good chunk of its gain over the last 2 days on a downgrade from a firm that has had a hold on the name since $212.',neg,0.0491,0.9509,2015-07-22
623490723464282117,2015-07-21 13:52:27,3,"b'RT @Bespoke_Weather: No stopping nat gas futures yet this morning, up over 2% on decent volume.  WTI crude and heating oil futures now up o\xe2\x80\xa6'",neg,0.0758,0.9242,2015-07-22
623489824188710912,2015-07-21 13:48:52,2,"b""Pulled from our Earnings Database, at -5%+, this would be $UTX's worst earnings reaction day since at least 2001.  https://t.co/56jLX5KhEv""",neg,0.0294,0.9706,2015-07-22
623489141012058112,2015-07-21 13:46:09,1,b'$IBM set to trade down for the 7th time on its last 8 earnings reports.  From our https://t.co/56jLX5KhEv: http://t.co/X9mihwAL8D',pos,0.7437,0.2563,2015-07-22
623292777552588800,2015-07-21 00:45:53,11,"b""This won't end well, but when overall growth is scarce investors will pay practically anything for it. https://t.co/nzYDiHTkOT""",neg,0.2515,0.7485,2015-07-21
623246023037710336,2015-07-20 21:40:05,3,"b'RT @Bespoke_Weather: Our latest blog on the intraday volatility we saw today in nat gas futures: ""The Devil Is In The Models"" https://t.co/\xe2\x80\xa6'",neg,0.398,0.602,2015-07-21
623219747858083840,2015-07-20 19:55:41,1,"b""It's a sector picker's market: https://t.co/P8ly0IxHP1  $XLF $SPY $XLK $XLY $XLE $XLV""",pos,0.7446,0.2554,2015-07-21
623201788280205312,2015-07-20 18:44:19,2,b'Bespoke Investment Group is still accepting applications for this new sales role: https://t.co/Z3NW4QTYEJ',pos,0.925,0.075,2015-07-21
623201109017014272,2015-07-20 18:41:37,1,"b""Free access to Bespoke's most exclusive content: https://t.co/ZDNegIj8MJ""",pos,0.9394,0.0606,2015-07-21
623200089264234496,2015-07-20 18:37:34,76,"b""RT @sentimentrader: If the S&amp;P closes at a new high and we don't see more advancing stocks, it will be the worst NYSE breadth day ever (sin\xe2\x80\xa6""",neg,0.0021,0.9979,2015-07-21
623185027040477184,2015-07-20 17:37:43,4,b'There goes Under Armour $UA',neg,0.4535,0.5465,2015-07-21
623180950311182336,2015-07-20 17:21:31,23,b'RT @YahooFinance: Tesla just did something really big http://t.co/fHPHhMSm4N via @BV $TSLA',pos,0.6608,0.3392,2015-07-21
623179628677570560,2015-07-20 17:16:16,1,b'For commodity traders:  https://t.co/Xfmf8U2m0Z',pos,0.5374,0.4626,2015-07-21
623178609583386624,2015-07-20 17:12:13,8,b'Under Armour just added another 20 cents intraday after @JordanSpieth sank that putt. $UA',neg,0.4576,0.5424,2015-07-21
623170402559373312,2015-07-20 16:39:36,10,"b""Here's how various ETFs across asset classes have done over the last six years: https://t.co/3InExOQeH3 http://t.co/1VcvLwttkQ""",pos,0.7285,0.2715,2015-07-21
623169122793299968,2015-07-20 16:34:31,1,b'RT @Bespoke_Weather: Just released our detailed weekly update on natural gas fundamentals and technicals. View with a 10-day free trial: ht\xe2\x80\xa6',pos,0.9864,0.0136,2015-07-21
623169094112645120,2015-07-20 16:34:24,3,"b'RT @Bespoke_Weather: Natural gas prices flash green on the day, rising 8.5 cents from the low on the day.  Huge buying volume streaming in.\xe2\x80\xa6'",neg,0.0419,0.9581,2015-07-21
623158102658056192,2015-07-20 15:50:44,1,b'Great time to start a 5-day free earnings database trial with 400+ stocks reporting this week: https://t.co/56jLX5KhEv',pos,0.5899,0.4101,2015-07-21
623154129364459520,2015-07-20 15:34:56,5,b'Apple $1 from closing all-time high on 2/23 ($133). Currently in its longest drought without an all-time high since February 2013 $AAPL',neg,0.4366,0.5634,2015-07-21
623150373952450560,2015-07-20 15:20:01,1,b'Nasdaq now up double-digit percentage points on the year (+10.28%).  Dow up +1.6% YTD.  $QQQ $DIA',neg,0.4324,0.5676,2015-07-21
623140058997084160,2015-07-20 14:39:02,26,b'RT @AndrewThrasher: Check out that spike in San Francisco in this chart of % of income going to rent via @business http://t.co/SikX8D4F6X',pos,0.9424,0.0576,2015-07-21
623119883572781057,2015-07-20 13:18:51,0,b'Some earnings revision analysis by Bespoke in this @CNBC article from late last week: http://t.co/CywKKbYqDy',neg,0.428,0.572,2015-07-21
623112906696228864,2015-07-20 12:51:08,4,b'Which of these is not like the others? $PYPL http://t.co/TcOxM5cYhm',neg,0.2272,0.7728,2015-07-21
623112547558944768,2015-07-20 12:49:42,3,b'RT @Bespoke_Weather: A volatile morning in natural gas futures has seen a range of almost 5 cents already.  We currently sit down 1.8% from\xe2\x80\xa6',neg,0.4311,0.5689,2015-07-21
622731211157344256,2015-07-19 11:34:25,6,"b""Hard to believe, but there are fewer buys in Europe now than at the depths of the financial crisis in '08/'09. https://t.co/QOi7lrVEOL""",neg,0.0032,0.9968,2015-07-20
622599623627145216,2015-07-19 02:51:32,4,"b'""On mobile, the average viewing session (on YouTube) is over 40 minutes"" $GOOGL'",neg,0.0934,0.9066,2015-07-19
622150051649986560,2015-07-17 21:05:05,1,"b""Check out Bespoke's Idea Generator report if you're looking for new long or short ideas: https://t.co/mUsLkk0Xn9""",pos,0.6096,0.3904,2015-07-18
622149891364663296,2015-07-17 21:04:27,4,"b'It took a year and a half, but the Nasdaq Internet Group has finally broken out: https://t.co/qjxThBfkXD  $GOOGL $NFLX $FB $AMZN'",neg,0.0277,0.9723,2015-07-18
622140735094161408,2015-07-17 20:28:04,1,"b""Wondering how to play this market?  Sign up for a 5-day free Premium trial and check out this week's Bespoke Report: https://t.co/BdCdNkbhgk""",pos,0.8071,0.1929,2015-07-18
622123354409926656,2015-07-17 19:19:00,3,b'This week is set to be the first 2% weekly move for the S&amp;P 500 since March. $SPY',pos,0.5012,0.4988,2015-07-18
622110889722933248,2015-07-17 18:29:29,5,"b'After trading with a 5-handle most of yesterday, Google now sporting a 7-handle. $GOOGL'",pos,0.7406,0.2594,2015-07-18
622093679428243456,2015-07-17 17:21:05,5,"b'And just like that, the VIX is back to 2015 lows: https://t.co/skR1JWZ3uX  $VIX $SPY $$'",neg,0.2269,0.7731,2015-07-18
622052258088288256,2015-07-17 14:36:30,20,b'Piketty needs to write something on the glaring S&amp;P 500 market cap inequality. $AAPL $GOOGL https://t.co/wHqpyawyjj http://t.co/nPJzpb9rCN',neg,0.0511,0.9489,2015-07-18
622041840917852160,2015-07-17 13:55:06,12,b'The combined market cap of Apple and Google is now $1.2 trillion. $AAPL $GOOGL',pos,0.8911,0.1089,2015-07-18
622025667731947520,2015-07-17 12:50:50,8,"b'Since 2002, the two strongest Building Permits reports relative to expectations have been in the last two months.'",pos,0.71,0.29,2015-07-18
622021084192350208,2015-07-17 12:32:37,0,b'@lmaxwell11 It gapped up 9.88% following Q3 2013 earnings.',pos,0.7639,0.2361,2015-07-18
622020782642888704,2015-07-17 12:31:25,0,b'Very strong US data to end the week.',pos,0.5317,0.4683,2015-07-18
622020663293911040,2015-07-17 12:30:57,1,"b'Permit data has been extremely strong two months in a row, with only minor downward revisions to last month.'",neg,0.0491,0.9509,2015-07-18
622019891458109441,2015-07-17 12:27:53,3,"b""Inspired by @LJKawa tweets, here's % of TSX market cap for BlackBerry and Valeant.\nhttps://t.co/XSj716QNnc http://t.co/KSf4erIfYr""",pos,0.7618,0.2382,2015-07-18
622013541109923840,2015-07-17 12:02:39,4,b'Last time Google gapped up more than 10% on earnings was four years ago on 7/14/11 (12.93%). $GOOGL',pos,0.9,0.1,2015-07-18
621787779324903424,2015-07-16 21:05:33,2,b'Our Bespoke 50 list of top growth stocks was up 3.5% this week and is now up 115% since inception.  Available here: https://t.co/cSzhVSXejl',pos,0.7846,0.2154,2015-07-17
621773003169341440,2015-07-16 20:06:50,7,b'Google ($GOOGL) was dead money for a year and a half.  Over the last week it has exploded higher by nearly $100/share.',neg,0.0026,0.9974,2015-07-17
621771790436708352,2015-07-16 20:02:01,1,"b'Just another run of the mill earnings day for $NFLX. Last 3 one-day moves prior to today. +18.21%, +17.34%, -19.37%. Today = 17.80% $NFLX'",pos,0.7973,0.2027,2015-07-17
621769812641853440,2015-07-16 19:54:09,9,b'P/Es for Consumer Discretionary ($XLY) and Financials ($XLF) have seen rapid expansion recently: http://t.co/lfQ4okqalS',neg,0.2302,0.7698,2015-07-17
621769775820197888,2015-07-16 19:54:01,6,"b""Hard to believe but today's 17% move in Netflix is merely inline with its average one day earnings move over the last three years. $NFLX""",neg,0.3001,0.6999,2015-07-17
621754227241697284,2015-07-16 18:52:14,1,"b'Big breakout day for Restoration Hardware ($RH), another name with nice gains in our Model Portfolio: https://t.co/r2aV43T7gk'",pos,0.8173,0.1827,2015-07-17
621747988499668992,2015-07-16 18:27:26,2,"b'2,458 companies report earnings over the next 3 weeks.  Bespoke has you covered: https://t.co/TFzqofYvWJ'",neg,0.2501,0.7499,2015-07-17
621741228934172672,2015-07-16 18:00:35,1,b'Some cyclical sectors struggling to catch up: https://t.co/Dc1jkbFLzM  $SPY $XLF $XLK $XLY $XLV $XLI',neg,0.4399,0.5601,2015-07-17
621737317338882048,2015-07-16 17:45:02,9,"b""S&amp;P 500's breadth over the last 5 days (A/D line) has been the strongest of the year. $SPY""",neg,0.2285,0.7715,2015-07-17
621735057418518528,2015-07-16 17:36:03,2,b'Netflix ($NFLX) moves roughly +/-15% on its earnings reaction day.  Has eclipsed that now with a gain of 16%+.  https://t.co/3V7H8DTAA8',pos,0.6776,0.3224,2015-07-17
621733210830053376,2015-07-16 17:28:43,5,"b'As Nasdaq Comp. approaches new highs, the S&amp;P 500 Tech sector is barely above its 50-DMA, and just 39% of members are above their 50-days.'",neg,0.0425,0.9575,2015-07-17
621727241484005376,2015-07-16 17:05:00,3,b'Intel ($INTC) -- talk about a disappointing day for longs.  Opened up big on earnings and now down on the day.',neg,0.075,0.925,2015-07-17
621726488686108672,2015-07-16 17:02:00,1,b'$GM and $F continue to trade horribly in 2015.',pos,0.8982,0.1018,2015-07-17
621718948720037888,2015-07-16 16:32:03,12,b'S&amp;P 500 just 8 points away from a new all-time high.  $SPY',neg,0.2958,0.7042,2015-07-17
621718677885480960,2015-07-16 16:30:58,3,b'Nasdaq now just 5 points from a new all-time closing high.  $QQQ',pos,0.5381,0.4619,2015-07-17
621686048163254272,2015-07-16 14:21:18,1,b'Bulls slowly coming out from under the trees. https://t.co/cWE8XnPNCb',neg,0.1935,0.8065,2015-07-17
621668820768432128,2015-07-16 13:12:51,2,b'Largest weekly drop in jobless claims since April. https://t.co/ejxcdmysAM',neg,0.3827,0.6173,2015-07-17
621418828103290880,2015-07-15 20:39:28,1,b'$QQQ up 30 cents after hours.',neg,0.015,0.985,2015-07-16
621415520403853312,2015-07-15 20:26:20,2,"b""ICYMI, here's our coverage on $NFLX in Barron's from a couple of weeks ago: http://t.co/vdH2Ch36Qt""",neg,0.3276,0.6724,2015-07-16
621412881217753088,2015-07-15 20:15:50,3,b'Just how much could Netflix raise prices before cancellations would impact?  Our Netflix survey has the answers: https://t.co/SVCvoL4RUw',pos,0.6395,0.3605,2015-07-16
